Date,ETH Price
2020-07-09 00:00:00 UTC,246.85900786802000
2020-07-10 00:00:00 UTC,241.97512857897900
2020-07-11 00:00:00 UTC,240.95495378293300
2020-07-12 00:00:00 UTC,239.10202554671400
2020-07-13 00:00:00 UTC,241.7715226007060
2020-07-14 00:00:00 UTC,239.63878681174100
2020-07-15 00:00:00 UTC,240.25147066847200
2020-07-16 00:00:00 UTC,238.66359720631700
2020-07-17 00:00:00 UTC,233.837074562722
2020-07-18 00:00:00 UTC,232.78147743826100
2020-07-19 00:00:00 UTC,235.6811447764250
2020-07-20 00:00:00 UTC,238.89523167867900
2020-07-21 00:00:00 UTC,236.06009844538700
2020-07-22 00:00:00 UTC,245.23373502634300
2020-07-23 00:00:00 UTC,263.7624639660020
2020-07-24 00:00:00 UTC,274.7236202591810
2020-07-25 00:00:00 UTC,279.42705624758200
2020-07-26 00:00:00 UTC,305.0381394111970
2020-07-27 00:00:00 UTC,310.51799095173600
2020-07-28 00:00:00 UTC,320.47619130968200
2020-07-29 00:00:00 UTC,316.4067660520560
2020-07-30 00:00:00 UTC,317.5390729161190
2020-07-31 00:00:00 UTC,334.7419220365620
2020-08-01 00:00:00 UTC,346.00350607288700
2020-08-02 00:00:00 UTC,387.94242117124700
2020-08-03 00:00:00 UTC,370.7323024312390
2020-08-04 00:00:00 UTC,386.24744771780900
2020-08-05 00:00:00 UTC,389.3830083498990
2020-08-06 00:00:00 UTC,400.18436250318000
2020-08-07 00:00:00 UTC,394.5417454611830
2020-08-08 00:00:00 UTC,379.1351558498160
2020-08-09 00:00:00 UTC,391.47843864211500
2020-08-10 00:00:00 UTC,389.62293111291100
2020-08-11 00:00:00 UTC,395.20991365718900
2020-08-12 00:00:00 UTC,379.17476395275400
2020-08-13 00:00:00 UTC,387.50053082397900
2020-08-14 00:00:00 UTC,427.49026536796900
2020-08-15 00:00:00 UTC,438.7625874702970
2020-08-16 00:00:00 UTC,432.6546652389320
2020-08-17 00:00:00 UTC,433.43186093211200
2020-08-18 00:00:00 UTC,430.03250508972300
2020-08-19 00:00:00 UTC,422.10665286599400
2020-08-20 00:00:00 UTC,406.5744691821070
2020-08-21 00:00:00 UTC,416.46977582279800
2020-08-22 00:00:00 UTC,386.8238914189480
2020-08-23 00:00:00 UTC,395.88501828908600
2020-08-24 00:00:00 UTC,390.7891350477380
2020-08-25 00:00:00 UTC,408.2691456317230
2020-08-26 00:00:00 UTC,383.66214311829900
2020-08-27 00:00:00 UTC,385.75249987492100
2020-08-28 00:00:00 UTC,381.8376513210840
2020-08-29 00:00:00 UTC,395.1382132386200
2020-08-30 00:00:00 UTC,399.374543834064
2020-08-31 00:00:00 UTC,428.2956791635220
2020-09-01 00:00:00 UTC,435.6930232991010
2020-09-02 00:00:00 UTC,475.6846642626860
2020-09-03 00:00:00 UTC,439.35376021531500
2020-09-04 00:00:00 UTC,383.6915311779980
2020-09-05 00:00:00 UTC,387.9040290939170
2020-09-06 00:00:00 UTC,334.46859301354300
2020-09-07 00:00:00 UTC,352.99300214607000
2020-09-08 00:00:00 UTC,351.8778602924000
2020-09-09 00:00:00 UTC,337.84505193506900
2020-09-10 00:00:00 UTC,351.2322670832360
2020-09-11 00:00:00 UTC,367.63892881000700
2020-09-12 00:00:00 UTC,373.9149059897520
2020-09-13 00:00:00 UTC,387.72351629002300
2020-09-14 00:00:00 UTC,365.695506306262
2020-09-15 00:00:00 UTC,376.394561113407
2020-09-16 00:00:00 UTC,364.6900450860690
2020-09-17 00:00:00 UTC,365.13055081164800
2020-09-18 00:00:00 UTC,388.7974562319940
2020-09-19 00:00:00 UTC,383.17286599152100
2020-09-20 00:00:00 UTC,385.4721234936850
2020-09-21 00:00:00 UTC,370.9678951624780
2020-09-22 00:00:00 UTC,341.27713087183100
2020-09-23 00:00:00 UTC,343.9175471009490
2020-09-24 00:00:00 UTC,321.0774351739630
2020-09-25 00:00:00 UTC,348.8210199785490
2020-09-26 00:00:00 UTC,351.3315670221180
2020-09-27 00:00:00 UTC,354.2615819143100
2020-09-28 00:00:00 UTC,357.0664364067550
2020-09-29 00:00:00 UTC,354.4295835375510
2020-09-30 00:00:00 UTC,359.4260895383700
2020-10-01 00:00:00 UTC,359.59898475085800
2020-10-02 00:00:00 UTC,353.1978481381710
2020-10-03 00:00:00 UTC,345.9125682279140
2020-10-04 00:00:00 UTC,345.99246319342900
2020-10-05 00:00:00 UTC,352.4588065039610
2020-10-06 00:00:00 UTC,353.6044273109070
2020-10-07 00:00:00 UTC,340.6160218128090
2020-10-08 00:00:00 UTC,341.4437964782810
2020-10-09 00:00:00 UTC,350.0556765681250
2020-10-10 00:00:00 UTC,365.33944481939400
2020-10-11 00:00:00 UTC,370.4718109734290
2020-10-12 00:00:00 UTC,374.4970150925740
2020-10-13 00:00:00 UTC,387.25555835657200
2020-10-14 00:00:00 UTC,381.16877389892300
2020-10-15 00:00:00 UTC,379.21025376092800
2020-10-16 00:00:00 UTC,377.15868107868200
2020-10-17 00:00:00 UTC,365.9906423831470
2020-10-18 00:00:00 UTC,368.6504703636900
2020-10-19 00:00:00 UTC,378.0493653237600
2020-10-20 00:00:00 UTC,379.6394773321800
2020-10-21 00:00:00 UTC,368.2270142350450
2020-10-22 00:00:00 UTC,391.16674217757200
2020-10-23 00:00:00 UTC,413.2018903361910
2020-10-24 00:00:00 UTC,408.88948864371900
2020-10-25 00:00:00 UTC,411.95921775305000
2020-10-26 00:00:00 UTC,406.157094148215
2020-10-27 00:00:00 UTC,393.38290839224500
2020-10-28 00:00:00 UTC,403.529837833562
2020-10-29 00:00:00 UTC,388.87733988207800
2020-10-30 00:00:00 UTC,386.4460129872920
2020-10-31 00:00:00 UTC,382.9007710380910
2020-11-01 00:00:00 UTC,385.8445887975080
2020-11-02 00:00:00 UTC,394.9363420491720
2020-11-03 00:00:00 UTC,383.8498034220400
2020-11-04 00:00:00 UTC,387.616373722075
2020-11-05 00:00:00 UTC,401.7330968324720
2020-11-06 00:00:00 UTC,415.9277704309720
2020-11-07 00:00:00 UTC,454.6515430984700
2020-11-08 00:00:00 UTC,435.4183540833090
2020-11-09 00:00:00 UTC,455.3583669721690
2020-11-10 00:00:00 UTC,445.0512933420700
2020-11-11 00:00:00 UTC,449.8161845012960
2020-11-12 00:00:00 UTC,463.18087172032300
2020-11-13 00:00:00 UTC,462.2056195794900
2020-11-14 00:00:00 UTC,475.9690936576020
2020-11-15 00:00:00 UTC,462.7183970607930
2020-11-16 00:00:00 UTC,449.2068016397430
2020-11-17 00:00:00 UTC,461.3711967052670
2020-11-18 00:00:00 UTC,482.1983847235400
2020-11-19 00:00:00 UTC,479.43766136247400
2020-11-20 00:00:00 UTC,471.31795839441200
2020-11-21 00:00:00 UTC,508.79221458524500
2020-11-22 00:00:00 UTC,548.842116249849
2020-11-23 00:00:00 UTC,560.5088874583060
2020-11-24 00:00:00 UTC,608.2733109189420
2020-11-25 00:00:00 UTC,602.6662623938870
2020-11-26 00:00:00 UTC,568.2751530404490
2020-11-27 00:00:00 UTC,518.4670452162000
2020-11-28 00:00:00 UTC,517.5530264056010
2020-11-29 00:00:00 UTC,537.3926120944480
2020-11-30 00:00:00 UTC,574.7511196548440
2020-12-01 00:00:00 UTC,612.2637856122060
2020-12-02 00:00:00 UTC,589.5818443540980
2020-12-03 00:00:00 UTC,598.760610095824
2020-12-04 00:00:00 UTC,616.506661565682
2020-12-05 00:00:00 UTC,571.1904316349740
2020-12-06 00:00:00 UTC,595.9194139680380
2020-12-07 00:00:00 UTC,601.9689349244920
2020-12-08 00:00:00 UTC,592.3865066820180
2020-12-09 00:00:00 UTC,554.329674302381
2020-12-10 00:00:00 UTC,573.8953091099940
2020-12-11 00:00:00 UTC,560.4542654076050
